suite,panel,seed,window,net_pct,sharpe,mdd_pct
8isl,set3,44,2022,8.961061041799862,0.43089010488648477,19.72814061061678
8isl,set3,44,2023,27.08008098277455,2.1458883271255504,5.7258319293637605
8isl,set3,44,2024,-20.137614075343464,-1.285628702043252,22.30314158875467
8isl,set3,44,2022-24,15.169966045278274,0.3038443546102545,19.72814061061678
8isl,set3,44,2020-24,36.87744296723088,0.37786479141560547,27.562864191144133
8isl,set4,42,2020,19.43883998886452,0.8156817343422482,9.485629206885825
8isl,set4,42,2021,15.724514610819995,1.3321878898571908,7.440117855525473
8isl,set4,42,2022,9.028522216802752,0.6699981168767923,8.919330545748979
8isl,set4,42,2023,32.83099520428125,2.8718044604030704,2.5956490690133593
8isl,set4,42,2024,10.701412828779375,0.9203917189146241,6.2660286730954695
8isl,set4,42,2022-24,58.2213304171281,1.5760354907295917,8.919330545748979
8isl,set4,42,2020-24,97.87871150835211,1.2765450914369008,9.485629206885825
8isl,set4,43,2020,3.4712075422981674,0.15815136265157778,23.73310069074501
8isl,set4,43,2021,10.010066611187339,0.8004241134084943,13.939480513132219
8isl,set4,43,2022,18.688983471049987,1.233788242780086,7.85666645513685
8isl,set4,43,2023,20.897242384611715,1.7933776936868722,3.7983673132478404
8isl,set4,43,2024,5.851366982053379,0.5571391442426195,4.57601731420688
8isl,set4,43,2022-24,47.45138873148828,1.2585030335074723,7.85666645513685
8isl,set4,43,2020-24,56.76965381490013,0.7613953069318268,23.73310069074501
8isl,set4,44,2020,11.164510543112147,0.5308042449540185,12.39852432873747
8isl,set4,44,2021,17.549707288078032,1.4115719063817873,6.662788102799198
8isl,set4,44,2022,8.280410803890863,0.6118317440479776,9.9901958822741
8isl,set4,44,2023,34.200137175832474,2.956310037389708,5.115642639952406
8isl,set4,44,2024,11.334129485800865,1.0987242095680616,8.21642896195473
8isl,set4,44,2022-24,58.294075217418886,1.6130099126181243,9.9901958822741
8isl,set4,44,2020-24,77.72597604459934,1.0888590132875142,12.39852432873747
8isl,set1,45,2020,15.67307303427597,0.6123974723452138,18.58594906091691
8isl,set1,45,2021,15.373588802230678,1.1541437214093608,6.21790632757606
8isl,set1,45,2022,14.463722146637217,0.8775177198003722,9.553127791730974
8isl,set1,45,2023,-2.5486041597905915,-0.2011915861865455,9.901269072790567
8isl,set1,45,2024,0.719814475083818,0.052514643680623134,12.437183936833442
8isl,set1,45,2022-24,14.702168513200634,0.33932551469871686,10.78311459157573
8isl,set1,45,2020-24,49.11571184147105,0.5750813477067516,18.58594906091691
